"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"154","14.3",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"212","(L)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"17.4","1,853"
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"16","26.9",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"39","44.7",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"26","58.4",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"9","40.0",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"15.2","188"
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"189","7.3",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"55","24.3",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"3","77.5",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"9","39.4",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"16","31.4",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"19","16.6",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"3","(L)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"6.7","294"
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"206","12.9",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"57","23.2",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"3","77.5",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"9","39.4",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"16","31.4",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"19","16.6",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"3","(L)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"7.3","313"
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"21","84.2",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"14","33.9",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"7","50.7",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"4","75.0",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"6","22.4",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","OREGON","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"30.7","54"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"112","16.4",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"293","14.5",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"115","38.9",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"144","35.2",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"10.7","663"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"128","14.2",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"329","13.6",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"135","34.7",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"163","35.2",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"10.2","756"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"16","17.8",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"37","24.9",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"20","17.1",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"20","39.1",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"8.8","92"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"411","10.1",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"184","10.4",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"8","37.5",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"25","21.1",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"7.2","628"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"444","9.3",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"187","9.9",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"8","37.5",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"25","21.1",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"6.9","664"
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"89","14.9",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"51","30.6",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"4","23.7",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"9","42.2",NA
"CENSUS",2022,"YEAR","STATE","PENNSYLVANIA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"8.6","153"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"7.1","33"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"8.7","42"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"15.8","9"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"22.1","25"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"13.2","33"
"CENSUS",2022,"YEAR","STATE","RHODE ISLAND","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"33.5","12"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"22.1","707"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"21.7","713"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"27.0","7"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"12.8","171"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"12.3","192"
"CENSUS",2022,"YEAR","STATE","SOUTH CAROLINA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"28.5","26"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"(L)","14"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"(D)","(D)"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"(L)","14"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"(L)","16"
"CENSUS",2022,"YEAR","STATE","SOUTH DAKOTA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"(L)","3"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"34.5","129"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"37.8","155"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"69.5","25"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"42.0","145"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"44.0","166"
"CENSUS",2022,"YEAR","STATE","TENNESSEE","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"72.3","38"
"CENSUS",2022,"YEAR","STATE","TEXAS","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"54.4","189"
"CENSUS",2022,"YEAR","STATE","TEXAS","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"48.5","225"
"CENSUS",2022,"YEAR","STATE","TEXAS","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"31.9","36"
"CENSUS",2022,"YEAR","STATE","TEXAS","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"21.2","182"
"CENSUS",2022,"YEAR","STATE","TEXAS","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"16.1","221"
"CENSUS",2022,"YEAR","STATE","TEXAS","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"12.7","86"
"CENSUS",2022,"YEAR","STATE","UTAH","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"15.4","7"
"CENSUS",2022,"YEAR","STATE","UTAH","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"14.8","10"
"CENSUS",2022,"YEAR","STATE","UTAH","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"25.2","2"
"CENSUS",2022,"YEAR","STATE","UTAH","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"21.0","41"
"CENSUS",2022,"YEAR","STATE","UTAH","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"19.7","47"
"CENSUS",2022,"YEAR","STATE","UTAH","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"20.9","12"
"CENSUS",2022,"YEAR","STATE","VERMONT","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"21.2","117"
"CENSUS",2022,"YEAR","STATE","VERMONT","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"27.8","168"
"CENSUS",2022,"YEAR","STATE","VERMONT","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"43.7","51"
"CENSUS",2022,"YEAR","STATE","VERMONT","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"27.0","111"
"CENSUS",2022,"YEAR","STATE","VERMONT","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"25.0","125"
"CENSUS",2022,"YEAR","STATE","VERMONT","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"38.5","55"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"22.9","205"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"21.7","227"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"64.7","21"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"23.0","203"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,NA,NA,NA,NA,"22.8","231"
"CENSUS",2022,"YEAR","STATE","VIRGINIA","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"25.4","48"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"37","17.4",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"67","23.5",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"149","57.2",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"146","88.3",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES BEARING",NA,NA,NA,NA,NA,NA,NA,"35.2","856"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"43","13.3",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"81","19.7",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"189","71.8",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"160","85.5",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,NA,NA,"38.7","1,011"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"5","39.6",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"14","39.7",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"40","(H)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"14","95.9",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"(D)","(D)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - ACRES NON-BEARING",NA,NA,NA,NA,NA,NA,NA,"97.2","156"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"221","18.8",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"36","21.7",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"2","(L)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"9","50.6",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 25.0 TO 49.9 ACRES",NA,"1","(L)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 5.0 TO 14.9 ACRES",NA,"16","69.4",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,"AREA GROWN"," 50.0 TO 99.9 ACRES",NA,"2","(H)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA BEARING",NA,NA,NA,NA,NA,NA,NA,"16.1","287"
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 0.1 TO 0.9 ACRES",NA,"239","13.8",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 1.0 TO 4.9 ACRES",NA,"37","21.1",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 100 OR MORE ACRES",NA,"2","(L)",NA
"CENSUS",2022,"YEAR","STATE","WASHINGTON","STRAWBERRIES - OPERATIONS WITH AREA GROWN",NA,NA,NA,"AREA GROWN"," 15.0 TO 24.9 ACRES",NA,"10","78.2",NA
