"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," HEXYTHIAZOX ",128849,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," IMIDACLOPRID ",129099,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," MALATHION ",57701,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," METHOXYFENOZIDE ",121027,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," NALED ",34401,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," NOVALURON ",124002,"3.2",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," SPINETORAM ",110007,"1.8",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," SPIROMESIFEN ",24875,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, INSECTICIDE"," THIAMETHOXAM ",60109,"1.8",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," ACIBENZOLAR-S-METHYL ",61402,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," ALKYL. DIM. BENZ. AM ",69105,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," CHLOROPICRIN ",81501,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," DECYLDIMETHYLOCTYL ",69165,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," DICHLOROPROPENE ",29001,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," DIDECYL DIM. AMMON. ",69166,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," DIMETHYLDIOCTYL ",69149,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," FLUTRIAFOL ",128940,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," HYDROGEN PEROXIDE ",595,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," PEROXYACETIC ACID ",63201,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","CHEMICAL, OTHER"," REYNOUTRIA SACHALINE ",55809,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","FERTILIZER"," NITROGEN",NA,"28.7",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","FERTILIZER"," PHOSPHATE",NA,"18.6",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","FERTILIZER"," POTASH",NA,"25.2",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - APPLICATIONS"," NUMBER"," AVG","FERTILIZER"," SULFUR",NA,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"29",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS SUBTILIS ",6479,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," CAPTAN ",81301,"88",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," COPPER CHLORIDE HYD. ",23501,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," COPPER HYDROXIDE ",23401,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," CYFLUFENAMID ",555550,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," CYPRODINIL ",288202,"64",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," DIFENOCONAZOLE ",128847,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," DODINE ",44301,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FENHEXAMID ",90209,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FLUDIOXONIL ",71503,"64",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FLUTOLANIL ",128975,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FLUXAPYROXAD ",138009,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," FOSETYL-AL ",123301,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," ISOFETAMID ",270000,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," MEFENOXAM ",113502,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," MONO-POTASSIUM SALT ",76416,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," MYCLOBUTANIL ",128857,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," PENTHIOPYRAD ",90112,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," PYRACLOSTROBIN ",99100,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," PYRIMETHANIL ",288201,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," SULFUR ",77501,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TETRACONAZOLE ",120603,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," THIOPHANATE-METHYL ",102001,"21",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," THIRAM ",79801,"54",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TOTAL",NA,"95",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, FUNGICIDE"," TRIFLUMIZOLE ",128879,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," 2,4-D, DIMETH. SALT ",30019,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," 2,4-D, TRIISO. SALT ",30035,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," GLYPHOSATE ISO. SALT ",103601,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," GLYPHOSATE POT. SALT ",103613,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," PARAQUAT ",61601,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, HERBICIDE"," TOTAL",NA,"15",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," ABAMECTIN ",122804,"18",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," ACETAMIPRID ",99050,"13",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BIFENAZATE ",586,"11",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BIFENTHRIN ",128825,"35",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," BT KURSTAKI ABTS-351 ",6522,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CHLORANTRANILIPROLE ",90100,"16",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CYANTRANILIPROLE ",90098,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CYFLUMETOFEN ",138831,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," CYPERMETHRIN ",109702,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," FENPYROXIMATE ",129131,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," HEXYTHIAZOX ",128849,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," IMIDACLOPRID ",129099,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," MALATHION ",57701,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," METHOXYFENOZIDE ",121027,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," NALED ",34401,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," NOVALURON ",124002,"46",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," SPINETORAM ",110007,"55",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," SPIROMESIFEN ",24875,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," THIAMETHOXAM ",60109,"16",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, INSECTICIDE"," TOTAL",NA,"97",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," ACIBENZOLAR-S-METHYL ",61402,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," ALKYL. DIM. BENZ. AM ",69105,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," CHLOROPICRIN ",81501,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," DECYLDIMETHYLOCTYL ",69165,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," DICHLOROPROPENE ",29001,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," DIDECYL DIM. AMMON. ",69166,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," DIMETHYLDIOCTYL ",69149,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," FLUTRIAFOL ",128940,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," HYDROGEN PEROXIDE ",595,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," PEROXYACETIC ACID ",63201,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," REYNOUTRIA SACHALINE ",55809,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","CHEMICAL, OTHER"," TOTAL",NA,"17",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," NITROGEN",NA,"83",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," PHOSPHATE",NA,"52",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," POTASH",NA,"91",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," BEARING - TREATED"," PCT OF AREA BEARING"," AVG","FERTILIZER"," SULFUR",NA,"(D)",NA,NA
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," FRESH MARKET - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," FRESH MARKET"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," NOT SOLD - PRODUCTION"," CWT",NA,NA,NA,NA,NA,NA,"0"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," PROCESSING - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," PROCESSING"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"(D)"
"SURVEY",2019,"YEAR","STATE","FLORIDA","STRAWBERRIES"," UTILIZED - PRODUCTION"," CWT",NA,NA,NA,NA,NA,NA,"2,680,000"
"SURVEY",2019,"YEAR","STATE","OTHER STATES","STRAWBERRIES"," FRESH MARKET - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"2,501,482,000"
"SURVEY",2019,"YEAR","STATE","OTHER STATES","STRAWBERRIES"," FRESH MARKET"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"19,251,000"
"SURVEY",2019,"YEAR","STATE","OTHER STATES","STRAWBERRIES"," PROCESSING - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"248,479,000"
"SURVEY",2019,"YEAR","STATE","OTHER STATES","STRAWBERRIES"," PROCESSING"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"4,707,700"
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL","STRAWBERRIES - PRICE RECEIVED"," MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,NA,"93.5"
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"106"
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"43.7"
"SURVEY",2018,"MARKETING YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / TON",NA,NA,NA,NA,NA,NA,"760"
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","STRAWBERRIES - PRICE RECEIVED"," MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,NA,"90.9"
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"104"
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"42.2"
"SURVEY",2018,"MARKETING YEAR","STATE","CALIFORNIA","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / TON",NA,NA,NA,NA,NA,NA,"730"
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","STRAWBERRIES - PRICE RECEIVED"," MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,NA,"115"
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"115"
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"0"
"SURVEY",2018,"MARKETING YEAR","STATE","FLORIDA","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / TON",NA,NA,NA,NA,NA,NA,"0"
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","STRAWBERRIES - PRICE RECEIVED"," MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,NA,"204"
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2018,"MARKETING YEAR","STATE","NEW YORK","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","STRAWBERRIES - PRICE RECEIVED"," MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,NA,"171"
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"171"
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"0"
"SURVEY",2018,"MARKETING YEAR","STATE","NORTH CAROLINA","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / TON",NA,NA,NA,NA,NA,NA,"0"
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","STRAWBERRIES - PRICE RECEIVED"," MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,NA,"107"
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2018,"MARKETING YEAR","STATE","OREGON","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"212"
"SURVEY",2018,"MARKETING YEAR","STATE","OTHER STATES","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"88"
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","STRAWBERRIES - PRICE RECEIVED"," MEASURED IN $ / CWT",NA,NA,NA,NA,NA,NA,NA,"107"
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","STRAWBERRIES"," FRESH MARKET - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2018,"MARKETING YEAR","STATE","WASHINGTON","STRAWBERRIES"," PROCESSING - PRICE RECEIVED"," $ / CWT",NA,NA,NA,NA,NA,NA,"(D)"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES - ACRES HARVESTED",NA,NA,NA,NA,NA,NA,NA,NA,"49,320"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES - ACRES PLANTED",NA,NA,NA,NA,NA,NA,NA,NA,"49,800"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES - PRODUCTION"," MEASURED IN $",NA,NA,NA,NA,NA,NA,NA,"2,472,447,000"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,NA,NA,"26,480,000"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,NA,NA,NA,NA,NA,"537"
